block_type,block_id,declared_type,timestamp_sec,attacker_name,target_name,source_name,value,health,ability_level,gold_reason,xp_reason,modifier_type,modifier_duration,modifier_elapsed,stack_count,slow_duration,attacker_team,target_team,is_attacker_hero,is_target_hero,is_attacker_illusion,is_target_illusion,is_visible_radiant,is_visible_dire,assist_players
DOTA_COMBATLOG_MODIFIER_STACK_EVENT,20,DOTA_COMBATLOG_MODIFIER_STACK_EVENT,1180.0668,4,4,5,0,824,,,,,-1.0,,15,,2,2,true,true,false,false,true,true,
DOTA_COMBATLOG_MODIFIER_STACK_EVENT,20,DOTA_COMBATLOG_MODIFIER_STACK_EVENT,1181.7667,4,58,52,1,288,,,,,,,1,,2,3,true,false,false,false,true,true,
DOTA_COMBATLOG_PLAYERSTATS,15,DOTA_COMBATLOG_PLAYERSTATS,1182.2001,1,7,0,22,,,,,,,,,126.313416,,,,,,,,,
DOTA_COMBATLOG_PLAYERSTATS,15,DOTA_COMBATLOG_PLAYERSTATS,1182.2001,0,0,0,11,,,,,,,,,565.91644,,,,,,,,,
DOTA_COMBATLOG_KILLSTREAK,17,DOTA_COMBATLOG_KILLSTREAK,1182.2001,11,11,,8,,,,,,,,,,,,,,,,,,
DOTA_COMBATLOG_MODIFIER_STACK_EVENT,20,DOTA_COMBATLOG_MODIFIER_STACK_EVENT,1193.3667,4,63,52,1,562,,,,,,,1,,2,3,true,false,false,false,true,true,
DOTA_COMBATLOG_MODIFIER_STACK_EVENT,20,DOTA_COMBATLOG_MODIFIER_STACK_EVENT,1193.3667,4,63,52,1,458,,,,,,,1,,2,3,true,false,false,false,true,true,
DOTA_COMBATLOG_MODIFIER_STACK_EVENT,20,DOTA_COMBATLOG_MODIFIER_STACK_EVENT,1193.3667,4,63,52,1,145,,,,,,,1,,2,3,true,false,false,false,true,true,
DOTA_COMBATLOG_MODIFIER_STACK_EVENT,20,DOTA_COMBATLOG_MODIFIER_STACK_EVENT,1193.3667,4,4,5,0,824,,,,,-1.0,,16,,2,2,true,true,false,false,true,true,
DOTA_COMBATLOG_MODIFIER_STACK_EVENT,20,DOTA_COMBATLOG_MODIFIER_STACK_EVENT,1195.7001,4,4,5,0,824,,,,,-1.0,,17,,2,2,true,true,false,false,true,true,
DOTA_COMBATLOG_PLAYERSTATS,15,DOTA_COMBATLOG_PLAYERSTATS,1198.3334,4,9,0,30,,,,,,,,,130.42038,,,,,,,,,
DOTA_COMBATLOG_PLAYERSTATS,15,DOTA_COMBATLOG_PLAYERSTATS,1198.3334,0,0,0,11,,,,,,,,,591.19495,,,,,,,,,
DOTA_COMBATLOG_KILLSTREAK,17,DOTA_COMBATLOG_KILLSTREAK,1198.3334,11,11,,9,,,,,,,,,,,,,,,,,,
DOTA_COMBATLOG_MULTIKILL,16,DOTA_COMBATLOG_MULTIKILL,1198.3334,11,11,,2,,,,,,,,,,,,,,,,,,
DOTA_COMBATLOG_MODIFIER_STACK_EVENT,20,DOTA_COMBATLOG_MODIFIER_STACK_EVENT,1208.4667,4,127,52,1,560,,,,,,,1,,2,4,true,false,false,false,true,,
DOTA_COMBATLOG_MODIFIER_STACK_EVENT,20,DOTA_COMBATLOG_MODIFIER_STACK_EVENT,1208.4667,4,130,52,1,510,,,,,,,1,,2,4,true,false,false,false,true,,
DOTA_COMBATLOG_MODIFIER_STACK_EVENT,20,DOTA_COMBATLOG_MODIFIER_STACK_EVENT,1208.4667,4,127,52,1,447,,,,,,,1,,2,4,true,false,false,false,true,,
